TermDesc,Subject,Catalog Number,Class Title,CourseID,Primary Instructor Name,ClassSection,ClassNum,ClassAcademicGroup,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW,LEVEL
2021 Spring,LAW,7178,Feminist Jurisprudence,045582,"Coughlin,Anne M",1ZO,18373,LAW,3.55,27,1,3,9,14,0,0,0,0,0,0,GRAD
2021 Spring,LAW,7184,Innovating for Defense,045744,"Nachbar,Thomas B",1ZO,18389,LAW,3.54,13,0,2,5,5,1,0,0,0,0,0,GRAD
2021 Spring,LAW,7188,Privacy,045988,"Haley,Thomas",1ZO,18454,LAW,3.54,31,0,5,13,9,4,0,0,0,0,0,GRAD
2021 Spring,LAW,7194,Int'l Criminal Law,046067,"Luban,David",1ZO,19227,LAW,3.38,16,0,2,4,4,6,0,0,0,0,0,GRAD
2021 Spring,LAW,7195,Const Originalism,046066,"Solum,Lawrence",1ZO,19224,LAW,3.72,14,1,3,7,3,0,0,0,0,0,0,GRAD
2021 Spring,LAW,7612,Genetics and the Law (SC),021696,"Siegal,Gil",1ZO,18502,LAW,3.38,12,1,1,1,6,2,1,0,0,0,0,GRAD
2021 Spring,LAW,7613,Glbaliztn/Prvt Dispt Res (SC),040021,"McEvoy,Timothy J",1ZO,19221,LAW,,,1,1,1,5,0,0,0,0,0,0,GRAD
2021 Spring,LAW,7622,Intro to Trade Secrets Law(SC),040029,"Cundiff,Victoria",1ZO,20102,LAW,3.52,15,0,3,3,9,0,0,0,0,0,0,GRAD
2021 Spring,LAW,7622,Intro to Trade Secrets Law(SC),040029,"Duffy,John F",1ZO,20102,LAW,3.52,15,0,3,3,9,0,0,0,0,0,0,GRAD
2021 Spring,LAW,7635,Lgl Theory In Eur & US (SC),040071,"Duxbury,Neil T",1ZO,18464,LAW,3.54,14,0,3,4,6,1,0,0,0,0,0,GRAD
2021 Spring,LAW,7701,Fedrl Regltn Invest Comp (SC),042372,"Zack,Robert G",1ZO,18344,LAW,,,0,2,1,4,1,0,0,0,0,0,GRAD
2021 Spring,LAW,7712,Enrgy/Envir Commdts Regln (SC),042770,"Eastwood,Athena Velie",1ZO,18208,LAW,3.34,12,0,2,0,8,1,1,0,0,0,0,GRAD
2021 Spring,LAW,7737,Corp Trans: Start to Exit (SC),043454,"Clayton,Kevin Charles",1ZO,18171,LAW,3.44,16,0,2,5,5,4,0,0,0,0,0,GRAD
2021 Spring,LAW,7737,Corp Trans: Start to Exit (SC),043454,"Curtin III,William Joseph",1ZO,18171,LAW,3.44,16,0,2,5,5,4,0,0,0,0,0,GRAD
2021 Spring,LAW,7737,Corp Trans: Start to Exit (SC),043454,"Saddy,Carine Mounir",1ZO,18171,LAW,3.44,16,0,2,5,5,4,0,0,0,0,0,GRAD
2021 Spring,LAW,7737,Corp Trans: Start to Exit (SC),043454,"Williams,Michael C",1ZO,18171,LAW,3.44,16,0,2,5,5,4,0,0,0,0,0,GRAD
2021 Spring,LAW,7742,Mangmnt BigLaw: Cult/Prof (SC),043841,"Robinson,Arthur David",1SP,18296,LAW,3.56,14,0,0,9,5,0,0,0,0,0,0,GRAD
2021 Spring,LAW,7773,Inside the Boardroom (SC),044704,"Kimmel,Roger H",1SP,18499,LAW,3.51,11,0,1,4,6,0,0,0,0,0,0,GRAD
2021 Spring,LAW,7786,"Topics in Law, Med & Soc (SC)",045212,"Shepherd,Lois L.",1ZO,18374,LAW,,,0,1,3,3,2,0,0,0,0,0,GRAD
2021 Spring,LAW,7794,Corp Social Responsib (SC),045384,"Lehr,Amy K",1ZO,18304,LAW,,,1,1,2,2,3,0,0,0,0,0,GRAD
2021 Spring,LAW,7798,Business of Banking & Reg (SC),045590,"Trost,Adam Scott",1ZO,18504,LAW,3.51,14,0,2,4,8,0,0,0,0,0,0,GRAD
2021 Spring,LAW,7810,Music Law (SC),045971,"Pruett,Amy Gwynn Neumeister",1SP,18451,LAW,3.40,11,1,3,4,1,1,0,0,0,0,1,GRAD
2021 Spring,LAW,7811,Deals,045996,"Hwang,Cathy",1ZO,18465,LAW,3.61,16,0,3,8,4,1,0,0,0,0,0,GRAD
2021 Spring,LAW,7820,Higher Education & Law (SC),046019,"Hodge,Kelley Lisa",1SP,18517,LAW,3.56,12,0,1,6,5,0,0,0,0,0,0,GRAD
2021 Spring,LAW,7821,Pub Service thru Pro Bono (SC),046031,"Graves,Tiffany Marie",1ZO,18675,LAW,,,0,1,2,3,2,0,0,0,0,0,GRAD
2021 Spring,LAW,7825,Internal Investigations (SC),046101,"Gray,Elizabeth P",1ZO,19684,LAW,3.58,15,0,2,7,6,0,0,0,0,0,0,GRAD
2021 Spring,LAW,7827,Global Bus & Corruption (SC),046142,"Dean,Richard N",1SP,20072,LAW,3.51,20,0,3,5,12,0,0,0,0,0,0,GRAD
2021 Spring,LAW,7827,Global Bus & Corruption (SC),046142,"Mendelsohn,Mark Fredrick",1SP,20072,LAW,3.51,20,0,3,5,12,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8000,Advanced Legal Research,021685,"Ashbrook,Leslie",2ZO,18281,LAW,3.39,18,0,2,2,12,2,0,0,0,0,0,GRAD
2021 Spring,LAW,8000,Advanced Legal Research,021685,"Boudouris,Kathryn Lee",1ZO,18102,LAW,3.53,18,0,5,4,6,3,0,0,0,0,0,GRAD
2021 Spring,LAW,8003,Civil Rights Litigation,021613,"Collins,Michael G",1ZO,18188,LAW,3.58,48,0,9,21,14,4,0,0,0,0,0,GRAD
2021 Spring,LAW,8004,Con Law II: Speech and Press,021629,"Kendrick,Leslie Carolyn",1SP,18430,LAW,3.61,75,0,18,30,23,4,0,0,0,0,0,GRAD
2021 Spring,LAW,8006,Corporate Tax,021634,"Yale,Ethan",1ZO,18284,LAW,3.57,13,1,6,2,1,0,2,0,1,0,0,GRAD
2021 Spring,LAW,8010,Patent Law,021689,"Duffy,John F",1SP,18364,LAW,3.52,18,1,2,7,5,2,1,0,0,0,0,GRAD
2021 Spring,LAW,8011,International Taxation,021669,"Hayashi,Andrew T",1ZO,18191,LAW,,,0,1,5,2,2,0,0,0,0,0,GRAD
2021 Spring,LAW,8013,Mergers and Acquisitions,021590,"Hwang,Cathy",1ZO,18441,LAW,3.48,64,0,6,24,28,5,1,0,0,0,0,GRAD
2021 Spring,LAW,8016,Securities Regulation,021747,"Mahoney,Paul G",1ZO,18330,LAW,3.55,57,2,14,17,12,9,3,0,0,0,0,GRAD
2021 Spring,LAW,8018,Trusts and Estates,021754,"Cahn,Naomi Renee",1ZO,18290,LAW,3.50,23,0,10,3,1,6,3,0,0,0,0,GRAD
2021 Spring,LAW,8019,Virginia Practice & Procedure,021756,"Harrison,Gessner Harley",1ZO,18382,LAW,,,1,0,1,2,1,1,0,0,0,0,GRAD
2021 Spring,LAW,8019,Virginia Practice & Procedure,021756,"Whitlock,Susan L",1ZO,18382,LAW,,,1,0,1,2,1,1,0,0,0,0,GRAD
2021 Spring,LAW,8026,Taking Effective Depositions,043842,"Bognar Searcy,Ellen Catherine",1SP,19728,LAW,3.43,18,0,0,6,12,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8603,Appellate Litigatn Clinic (YR),040044,"Ballenger,James Scott",1SP,18103,LAW,3.63,12,0,0,10,2,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8607,Child Advocacy Clinic (YR),040046,"Poggenklass,Robert",1SP,18136,LAW,,,0,2,1,5,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8607,Child Advocacy Clinic (YR),040046,"Walters,Amy Saltzman",1SP,18136,LAW,,,0,2,1,5,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8608,Criminal Defense Clinic,021957,"Lepold,Bonnie J",1SP,18130,LAW,3.57,12,0,0,8,4,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8608,Criminal Defense Clinic,021957,"Murtagh,Elizabeth Payne",1SP,18130,LAW,3.57,12,0,0,8,4,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8608,Criminal Defense Clinic,021957,"Parker,Lacey Rebecca",1SP,18130,LAW,3.57,12,0,0,8,4,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8608,Criminal Defense Clinic,021957,"Williamson Jr.,Bruce Robert",1SP,18130,LAW,3.57,12,0,0,8,4,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8615,Litgtn/Housing Law Clinic (YR),040055,"Klosko,Caroline Frances",1ZO,18105,LAW,,,0,1,3,0,0,1,0,0,0,0,GRAD
2021 Spring,LAW,8621,Adv Patent & Licensing Clinic,022208,"Decker,Robert James",1SP,18681,LAW,,,0,0,3,4,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8621,Adv Patent & Licensing Clinic,022208,"Klepcyk,Patrick",1SP,18681,LAW,,,0,0,3,4,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8623,Prosecution Clinic (YR),040079,"Carlton,Heather Lynn",1SP,18120,LAW,3.48,14,0,1,6,6,0,1,0,0,0,0,GRAD
2021 Spring,LAW,8623,Prosecution Clinic (YR),040079,"Platania,Joseph D",1SP,18120,LAW,3.48,14,0,1,6,6,0,1,0,0,0,0,GRAD
2021 Spring,LAW,8625,Supreme Crt Litigatn Clin (YR),040085,"Dawson,James Texas",1SP,18121,LAW,3.85,16,0,8,8,0,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8625,Supreme Crt Litigatn Clin (YR),040085,"Ortiz,Daniel",1SP,18121,LAW,3.85,16,0,8,8,0,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8629,Innocence Project Clinic (YR),040057,"Enright,Deirdre M.",1,18168,LAW,3.65,12,0,4,5,2,0,1,0,0,0,0,GRAD
2021 Spring,LAW,8629,Innocence Project Clinic (YR),040057,"Givens,Jennifer L",1,18168,LAW,3.65,12,0,4,5,2,0,1,0,0,0,0,GRAD
2021 Spring,LAW,8635,First Amendment Clinic (YR),041615,"Kalish,Ian C.",1ZO,18345,LAW,,,0,0,6,3,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8635,First Amendment Clinic (YR),041615,"Rottman,Gabriel",1ZO,18345,LAW,,,0,0,6,3,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8637,Entrepreneurial Law Clinic,041800,"Keshap,Rahul",1ZO,18138,LAW,3.40,12,0,0,3,9,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8637,Entrepreneurial Law Clinic,041800,"Lewis,Clare Howard",1ZO,18138,LAW,3.40,12,0,0,3,9,0,0,0,0,0,0,GRAD
2021 Spring,LAW,8637,Entrepreneurial Law Clinic,041800,"Rosen,Pamela K.",1ZO,18138,LAW,3.40,12,0,0,3,9,0,0,0,0,0,0,GRAD
